Subject,Experiment ID,Feature extraction,Band selection,Channel selection,Classification algorithm,Accuracy,Sadness precision,Pleasure precision,Anger precision,Joy precision,Sadness recall,Pleasure recall,Anger recall,Joy recall,Sadness f1-score,Pleasure f1-score,Anger f1-score,Joy f1-score
25,6,STFT,All bands,-,SVM,0.931640625,0.84,0.9042553191489362,0.9666666666666667,0.9521531100478469,0.875,0.9444444444444444,0.9157894736842105,0.9342723004694836,0.8571428571428572,0.9239130434782609,0.9405405405405406,0.943127962085308
25,6,STFT,All bands,-,kNN,0.9296875,0.84,0.9217877094972067,0.9666666666666667,0.9311926605504587,0.875,0.9166666666666666,0.9157894736842105,0.9530516431924883,0.8571428571428572,0.9192200557103063,0.9405405405405406,0.9419953596287702
26,6,STFT,All bands,-,Random Forest,0.908203125,0.9024390243902439,1.0,0.8230088495575221,0.9511111111111111,1.0,0.6666666666666666,0.8942307692307693,0.8734693877551021,0.9487179487179488,0.8,0.8571428571428571,0.9106382978723404
26,6,STFT,All bands,-,SVM,0.923828125,0.9024390243902439,1.0,0.824,0.9953051643192489,1.0,0.6666666666666666,0.9903846153846154,0.8653061224489796,0.9487179487179488,0.8,0.8995633187772926,0.925764192139738
26,6,STFT,All bands,-,kNN,0.908203125,0.9024390243902439,1.0,0.8230088495575221,0.9511111111111111,1.0,0.6666666666666666,0.8942307692307693,0.8734693877551021,0.9487179487179488,0.8,0.8571428571428571,0.9106382978723404
27,6,STFT,All bands,-,Random Forest,0.91015625,1.0,1.0,0.8828828828828829,0.9009009009009009,0.7037037037037037,0.75,0.8828828828828829,0.9771986970684039,0.8260869565217391,0.8571428571428571,0.8828828828828829,0.9374999999999999
27,6,STFT,All bands,-,SVM,0.935546875,0.96,1.0,0.8688524590163934,0.9516129032258065,0.8888888888888888,0.75,0.954954954954955,0.9609120521172638,0.923076923076923,0.8571428571428571,0.9098712446351932,0.9562398703403566
27,6,STFT,All bands,-,kNN,0.912109375,1.0,0.8888888888888888,0.8548387096774194,0.9267515923566879,0.7037037037037037,0.8,0.954954954954955,0.9478827361563518,0.8260869565217391,0.8421052631578948,0.902127659574468,0.9371980676328502
28,6,STFT,All bands,-,Random Forest,0.91015625,0.8783783783783784,0.9347826086956522,0.9363636363636364,0.9134615384615384,0.9027777777777778,0.8269230769230769,0.8956521739130435,0.945273631840796,0.8904109589041096,0.8775510204081632,0.9155555555555557,0.9290953545232274
28,6,STFT,All bands,-,SVM,0.921875,0.8641975308641975,0.9347826086956522,0.9363636363636364,0.9587628865979382,0.9722222222222222,0.8269230769230769,0.8956521739130435,0.9253731343283582,0.9150326797385621,0.8775510204081632,0.9155555555555557,0.9417721518987341
28,6,STFT,All bands,-,kNN,0.91796875,0.8831168831168831,0.88,0.9067796610169492,0.9631578947368421,0.9444444444444444,0.8461538461538461,0.9304347826086956,0.9104477611940298,0.912751677852349,0.8627450980392156,0.9184549356223176,0.9360613810741688
29,6,STFT,All bands,-,Random Forest,0.955078125,0.9177215189873418,0.9545454545454546,0.9354838709677419,0.9829787234042553,0.9731543624161074,0.9655172413793104,0.8285714285714286,0.9585062240663901,0.9446254071661238,0.96,0.8787878787878788,0.9705882352941176
29,6,STFT,All bands,-,SVM,0.939453125,0.9246575342465754,0.86,0.9354838709677419,0.9829787234042553,0.9060402684563759,0.9885057471264368,0.8285714285714286,0.9585062240663901,0.9152542372881356,0.9197860962566845,0.8787878787878788,0.9705882352941176
29,6,STFT,All bands,-,kNN,0.923828125,0.946969696969697,0.86,0.8378378378378378,0.9506172839506173,0.8389261744966443,0.9885057471264368,0.8857142857142857,0.9585062240663901,0.8896797153024911,0.9197860962566845,0.8611111111111112,0.9545454545454546
30,6,STFT,All bands,-,Random Forest,0.916015625,0.9391304347826087,0.6896551724137931,0.8533333333333334,0.9453924914675768,0.8571428571428571,1.0,0.8767123287671232,0.9453924914675768,0.896265560165975,0.8163265306122449,0.8648648648648648,0.9453924914675768
30,6,STFT,All bands,-,SVM,0.919921875,0.9291338582677166,0.6896551724137931,0.8852459016393442,0.9457627118644067,0.9365079365079365,1.0,0.7397260273972602,0.9522184300341296,0.932806324110672,0.8163265306122449,0.8059701492537313,0.9489795918367346
30,6,STFT,All bands,-,kNN,0.919921875,0.9291338582677166,0.6896551724137931,0.8852459016393442,0.9457627118644067,0.9365079365079365,1.0,0.7397260273972602,0.9522184300341296,0.932806324110672,0.8163265306122449,0.8059701492537313,0.9489795918367346
31,6,STFT,All bands,-,Random Forest,0.931640625,0.0,0.9166666666666666,0.9725490196078431,0.8584070796460177,0.0,0.9565217391304348,0.9185185185185185,0.9326923076923077,0.0,0.9361702127659574,0.9447619047619047,0.8940092165898617
31,6,STFT,All bands,-,SVM,0.931640625,0.0,0.9166666666666666,0.9725490196078431,0.8584070796460177,0.0,0.9565217391304348,0.9185185185185185,0.9326923076923077,0.0,0.9361702127659574,0.9447619047619047,0.8940092165898617
31,6,STFT,All bands,-,kNN,0.9375,0.0,0.9072847682119205,0.9725490196078431,0.8962264150943396,0.0,0.9927536231884058,0.9185185185185185,0.9134615384615384,0.0,0.9480968858131488,0.9447619047619047,0.9047619047619048
32,6,STFT,All bands,-,Random Forest,0.92578125,0.6875,0.9727272727272728,0.8897058823529411,0.9142857142857143,1.0,0.9553571428571429,0.8897058823529411,0.9078014184397163,0.8148148148148148,0.963963963963964,0.8897058823529411,0.911032028469751
32,6,STFT,All bands,-,SVM,0.92578125,0.6875,0.9727272727272728,0.8897058823529411,0.9142857142857143,1.0,0.9553571428571429,0.8897058823529411,0.9078014184397163,0.8148148148148148,0.963963963963964,0.8897058823529411,0.911032028469751
32,6,STFT,All bands,-,kNN,0.89453125,0.6875,0.9545454545454546,0.8540145985401459,0.8633093525179856,1.0,0.9375,0.8602941176470589,0.851063829787234,0.8148148148148148,0.9459459459459459,0.8571428571428572,0.8571428571428571
