Subject,Experiment ID,Feature extraction,Band selection,Channel selection,Classification algorithm,Accuracy,Sadness precision,Pleasure precision,Anger precision,Joy precision,Sadness recall,Pleasure recall,Anger recall,Joy recall,Sadness f1-score,Pleasure f1-score,Anger f1-score,Joy f1-score
12,7,STFT,All bands,Literature,SVM,0.705078125,0.8,0.6844919786096256,0.9629629629629629,0.6928327645051194,0.14285714285714285,0.6564102564102564,0.7222222222222222,0.8023715415019763,0.24242424242424243,0.6701570680628273,0.8253968253968254,0.7435897435897436
12,7,STFT,All bands,Own,Random Forest,0.759765625,0.0,0.8910256410256411,0.0,0.702247191011236,0.0,0.7128205128205128,0.0,0.9881422924901185,0.0,0.7920227920227921,0.0,0.8210180623973726
12,7,STFT,All bands,Own,SVM,0.822265625,0.8484848484848485,0.8322981366459627,0.9444444444444444,0.7978723404255319,1.0,0.6871794871794872,0.9444444444444444,0.8893280632411067,0.9180327868852458,0.7528089887640449,0.9444444444444444,0.8411214953271028
13,7,STFT,All bands,Literature,Random Forest,0.68359375,0.0,0.9055555555555556,0.0,0.5632530120481928,0.0,0.6653061224489796,0.0,0.949238578680203,0.0,0.7670588235294119,0.0,0.7069943289224953
13,7,STFT,All bands,Literature,SVM,0.662109375,1.0,0.6902985074626866,1.0,0.5833333333333334,0.8235294117647058,0.7551020408163265,0.2641509433962264,0.6395939086294417,0.9032258064516129,0.7212475633528265,0.41791044776119407,0.6101694915254238
13,7,STFT,All bands,Own,Random Forest,0.681640625,0.0,0.7822222222222223,0.0,0.6027874564459931,0.0,0.7183673469387755,0.0,0.8781725888324873,0.0,0.748936170212766,0.0,0.7148760330578512
13,7,STFT,All bands,Own,SVM,0.78515625,1.0,0.8192771084337349,0.9375,0.7096774193548387,0.8235294117647058,0.8326530612244898,0.5660377358490566,0.7817258883248731,0.9032258064516129,0.825910931174089,0.7058823529411765,0.7439613526570048
14,7,STFT,All bands,Literature,Random Forest,0.60546875,0.0,0.5232558139534884,0.8181818181818182,0.6436170212765957,0.0,0.7180851063829787,0.5346534653465347,0.8402777777777778,0.0,0.6053811659192825,0.6467065868263473,0.7289156626506024
14,7,STFT,All bands,Literature,SVM,0.5625,1.0,0.815068493150685,0.3712871287128713,0.5364238410596026,0.16455696202531644,0.6329787234042553,0.7425742574257426,0.5625,0.2826086956521739,0.7125748502994012,0.49504950495049493,0.5491525423728814
14,7,STFT,All bands,Own,Random Forest,0.6953125,0.0,0.6349809885931559,0.7920792079207921,0.7364864864864865,0.0,0.8882978723404256,0.7920792079207921,0.7569444444444444,0.0,0.7405764966740576,0.7920792079207921,0.7465753424657534
14,7,STFT,All bands,Own,SVM,0.806640625,0.8461538461538461,0.7777777777777778,0.8828828828828829,0.7808219178082192,0.4177215189873418,0.8936170212765957,0.9702970297029703,0.7916666666666666,0.559322033898305,0.8316831683168316,0.9245283018867925,0.7862068965517242
