Subject,Experiment ID,Feature extraction,Band selection,Channel selection,Classification algorithm,Accuracy,Sadness precision,Pleasure precision,Anger precision,Joy precision,Sadness recall,Pleasure recall,Anger recall,Joy recall,Sadness f1-score,Pleasure f1-score,Anger f1-score,Joy f1-score
7,5,STFT,gamma,-,SVM,0.90625,0.8928571428571429,0.8387096774193549,0.8709677419354839,0.9462809917355371,0.9493670886075949,0.8666666666666667,0.84375,0.9346938775510204,0.920245398773006,0.8524590163934426,0.8571428571428571,0.9404517453798767
7,5,STFT,gamma,-,kNN,0.87890625,0.9027777777777778,0.7297297297297297,0.8524590163934426,0.930327868852459,0.8227848101265823,0.9,0.8125,0.926530612244898,0.8609271523178809,0.8059701492537312,0.8319999999999999,0.9284253578732106
8,5,STFT,Delta,-,Random Forest,0.90234375,0.8909090909090909,0.823076923076923,0.8493150684931506,0.9606299212598425,0.98,0.8770491803278688,0.8732394366197183,0.9070631970260223,0.9333333333333333,0.8492063492063492,0.861111111111111,0.9330783938814532
8,5,STFT,Delta,-,SVM,0.556640625,0.0,1.0,1.0,0.5423387096774194,0.0,0.05737704918032787,0.1267605633802817,1.0,0.0,0.10852713178294575,0.22499999999999998,0.7032679738562091
8,5,STFT,Delta,-,kNN,0.884765625,0.8909090909090909,0.7708333333333334,0.8636363636363636,0.9554655870445344,0.98,0.9098360655737705,0.8028169014084507,0.8773234200743495,0.9333333333333333,0.8345864661654135,0.832116788321168,0.9147286821705427
8,5,STFT,theta,-,Random Forest,0.90234375,0.8909090909090909,0.823076923076923,0.8493150684931506,0.9606299212598425,0.98,0.8770491803278688,0.8732394366197183,0.9070631970260223,0.9333333333333333,0.8492063492063492,0.861111111111111,0.9330783938814532
8,5,STFT,theta,-,SVM,0.5390625,0.0,1.0,0.0,0.5326732673267327,0.0,0.05737704918032787,0.0,1.0,0.0,0.10852713178294575,0.0,0.6950904392764858
8,5,STFT,theta,-,kNN,0.8828125,0.9069767441860465,0.7737226277372263,0.890625,0.9328358208955224,0.78,0.8688524590163934,0.8028169014084507,0.929368029739777,0.8387096774193548,0.8185328185328186,0.8444444444444446,0.931098696461825
8,5,STFT,alpha,-,Random Forest,0.90234375,0.8909090909090909,0.823076923076923,0.8493150684931506,0.9606299212598425,0.98,0.8770491803278688,0.8732394366197183,0.9070631970260223,0.9333333333333333,0.8492063492063492,0.861111111111111,0.9330783938814532
8,5,STFT,alpha,-,SVM,0.5390625,0.0,1.0,0.0,0.5326732673267327,0.0,0.05737704918032787,0.0,1.0,0.0,0.10852713178294575,0.0,0.6950904392764858
8,5,STFT,alpha,-,kNN,0.869140625,0.9069767441860465,0.7310344827586207,0.7857142857142857,0.975,0.78,0.8688524590163934,0.9295774647887324,0.8698884758364313,0.8387096774193548,0.7940074906367042,0.8516129032258065,0.9194499017681729
8,5,STFT,beta,-,Random Forest,0.875,0.9069767441860465,0.7243589743589743,0.8493150684931506,0.975,0.78,0.9262295081967213,0.8732394366197183,0.8698884758364313,0.8387096774193548,0.8129496402877698,0.861111111111111,0.9194499017681729
8,5,STFT,beta,-,SVM,0.8828125,0.9069767441860465,0.7737226277372263,0.890625,0.9328358208955224,0.78,0.8688524590163934,0.8028169014084507,0.929368029739777,0.8387096774193548,0.8185328185328186,0.8444444444444446,0.931098696461825
8,5,STFT,beta,-,kNN,0.869140625,0.9069767441860465,0.7161290322580646,0.8493150684931506,0.966804979253112,0.78,0.9098360655737705,0.8732394366197183,0.8661710037174721,0.8387096774193548,0.8014440433212998,0.861111111111111,0.9137254901960783
8,5,STFT,gamma,-,Random Forest,0.90234375,0.8909090909090909,0.823076923076923,0.8493150684931506,0.9606299212598425,0.98,0.8770491803278688,0.8732394366197183,0.9070631970260223,0.9333333333333333,0.8492063492063492,0.861111111111111,0.9330783938814532
8,5,STFT,gamma,-,SVM,0.884765625,0.9069767441860465,0.7676056338028169,0.890625,0.9429657794676806,0.78,0.8934426229508197,0.8028169014084507,0.9219330855018587,0.8387096774193548,0.8257575757575756,0.8444444444444446,0.9323308270676691
8,5,STFT,gamma,-,kNN,0.896484375,0.8909090909090909,0.8188976377952756,0.7857142857142857,0.975609756097561,0.98,0.8524590163934426,0.9295774647887324,0.8921933085501859,0.9333333333333333,0.8353413654618473,0.8516129032258065,0.9320388349514562
9,5,STFT,Delta,-,Random Forest,0.87890625,0.8921568627450981,0.8429752066115702,1.0,0.879245283018868,0.7982456140350878,0.918918918918919,0.5217391304347826,0.966804979253112,0.8425925925925927,0.8793103448275863,0.6857142857142856,0.9209486166007904
9,5,STFT,Delta,-,SVM,0.515625,0.0,0.9130434782608695,1.0,0.49382716049382713,0.0,0.1891891891891892,0.06521739130434782,0.995850622406639,0.0,0.3134328358208956,0.12244897959183672,0.6602475928473177
9,5,STFT,Delta,-,kNN,0.896484375,0.8828828828828829,0.8429752066115702,0.9375,0.9233870967741935,0.8596491228070176,0.918918918918919,0.6521739130434783,0.950207468879668,0.8711111111111112,0.8793103448275863,0.7692307692307693,0.9366053169734151
9,5,STFT,theta,-,Random Forest,0.9140625,0.8706896551724138,0.9174311926605505,0.9090909090909091,0.934156378600823,0.8859649122807017,0.9009009009009009,0.8695652173913043,0.941908713692946,0.8782608695652173,0.9090909090909092,0.888888888888889,0.9380165289256197
9,5,STFT,theta,-,SVM,0.537109375,0.5925925925925926,0.9285714285714286,1.0,0.5147392290249433,0.2807017543859649,0.11711711711711711,0.06521739130434782,0.941908713692946,0.38095238095238093,0.208,0.12244897959183672,0.6656891495601173
9,5,STFT,theta,-,kNN,0.888671875,0.8613861386138614,0.9174311926605505,0.9090909090909091,0.8837209302325582,0.7631578947368421,0.9009009009009009,0.8695652173913043,0.946058091286307,0.8093023255813954,0.9090909090909092,0.888888888888889,0.9138276553106212
9,5,STFT,alpha,-,Random Forest,0.9140625,0.8706896551724138,0.9174311926605505,0.9090909090909091,0.934156378600823,0.8859649122807017,0.9009009009009009,0.8695652173913043,0.941908713692946,0.8782608695652173,0.9090909090909092,0.888888888888889,0.9380165289256197
9,5,STFT,alpha,-,SVM,0.525390625,0.5849056603773585,0.38235294117647056,1.0,0.5260663507109005,0.2719298245614035,0.11711711711711711,0.06521739130434782,0.921161825726141,0.3712574850299401,0.1793103448275862,0.12244897959183672,0.6696832579185521
9,5,STFT,alpha,-,kNN,0.904296875,0.9090909090909091,0.979381443298969,0.8301886792452831,0.8897338403041825,0.7894736842105263,0.8558558558558559,0.9565217391304348,0.970954356846473,0.8450704225352113,0.9134615384615384,0.888888888888889,0.9285714285714286
9,5,STFT,beta,-,Random Forest,0.9140625,0.8706896551724138,0.9174311926605505,0.9090909090909091,0.934156378600823,0.8859649122807017,0.9009009009009009,0.8695652173913043,0.941908713692946,0.8782608695652173,0.9090909090909092,0.888888888888889,0.9380165289256197
9,5,STFT,beta,-,SVM,0.90234375,0.8921568627450981,0.9174311926605505,0.9090909090909091,0.8988326848249028,0.7982456140350878,0.9009009009009009,0.8695652173913043,0.9585062240663901,0.8425925925925927,0.9090909090909092,0.888888888888889,0.927710843373494
9,5,STFT,beta,-,kNN,0.8984375,0.9431818181818182,0.9174311926605505,0.8301886792452831,0.8893129770992366,0.7280701754385965,0.9009009009009009,0.9565217391304348,0.966804979253112,0.8217821782178218,0.9090909090909092,0.888888888888889,0.926441351888668
9,5,STFT,gamma,-,Random Forest,0.9140625,0.8706896551724138,0.9174311926605505,0.9090909090909091,0.934156378600823,0.8859649122807017,0.9009009009009009,0.8695652173913043,0.941908713692946,0.8782608695652173,0.9090909090909092,0.888888888888889,0.9380165289256197
9,5,STFT,gamma,-,SVM,0.8984375,0.8706896551724138,0.8429752066115702,0.9375,0.934156378600823,0.8859649122807017,0.918918918918919,0.6521739130434783,0.941908713692946,0.8782608695652173,0.8793103448275863,0.7692307692307693,0.9380165289256197
9,5,STFT,gamma,-,kNN,0.87890625,0.8921568627450981,0.8429752066115702,1.0,0.879245283018868,0.7982456140350878,0.918918918918919,0.5217391304347826,0.966804979253112,0.8425925925925927,0.8793103448275863,0.6857142857142856,0.9209486166007904
10,5,STFT,Delta,-,Random Forest,0.896484375,0.9452054794520548,0.9210526315789473,0.8192771084337349,0.9371069182389937,0.7931034482758621,0.9051724137931034,0.9577464788732394,0.8922155688622755,0.8624999999999999,0.9130434782608695,0.8831168831168831,0.9141104294478527
10,5,STFT,Delta,-,SVM,0.322265625,0.0,0.0,0.17708333333333334,0.3557692307692308,0.0,0.0,0.11971830985915492,0.8862275449101796,0.0,0.0,0.14285714285714288,0.5077186963979418
10,5,STFT,Delta,-,kNN,0.8984375,0.8924731182795699,0.9528301886792453,0.8590604026845637,0.9024390243902439,0.9540229885057471,0.8706896551724138,0.9014084507042254,0.8862275449101796,0.9222222222222222,0.9099099099099099,0.8797250859106529,0.8942598187311178
10,5,STFT,theta,-,Random Forest,0.896484375,0.9452054794520548,0.9210526315789473,0.8192771084337349,0.9371069182389937,0.7931034482758621,0.9051724137931034,0.9577464788732394,0.8922155688622755,0.8624999999999999,0.9130434782608695,0.8831168831168831,0.9141104294478527
10,5,STFT,theta,-,SVM,0.466796875,0.0,0.6666666666666666,0.3103448275862069,0.4458204334365325,0.0,0.5862068965517241,0.19014084507042253,0.8622754491017964,0.0,0.6238532110091743,0.23580786026200873,0.5877551020408164
10,5,STFT,theta,-,kNN,0.87890625,0.9452054794520548,0.8345864661654135,0.8023255813953488,0.9850746268656716,0.7931034482758621,0.9568965517241379,0.971830985915493,0.7904191616766467,0.8624999999999999,0.891566265060241,0.8789808917197452,0.8770764119601329
10,5,STFT,alpha,-,Random Forest,0.912109375,0.9294117647058824,0.9210526315789473,0.8701298701298701,0.9371069182389937,0.9080459770114943,0.9051724137931034,0.9436619718309859,0.8922155688622755,0.9186046511627908,0.9130434782608695,0.9054054054054054,0.9141104294478527
10,5,STFT,alpha,-,SVM,0.501953125,0.0,0.7029702970297029,0.41739130434782606,0.46621621621621623,0.0,0.6120689655172413,0.3380281690140845,0.8263473053892215,0.0,0.6543778801843317,0.37354085603112835,0.5961123110151187
10,5,STFT,alpha,-,kNN,0.90234375,0.9294117647058824,0.872,0.85,0.971830985915493,0.9080459770114943,0.9396551724137931,0.9577464788732394,0.8263473053892215,0.9186046511627908,0.9045643153526971,0.9006622516556291,0.8932038834951456
10,5,STFT,beta,-,Random Forest,0.896484375,0.9452054794520548,0.9210526315789473,0.8192771084337349,0.9371069182389937,0.7931034482758621,0.9051724137931034,0.9577464788732394,0.8922155688622755,0.8624999999999999,0.9130434782608695,0.8831168831168831,0.9141104294478527
10,5,STFT,beta,-,SVM,0.896484375,0.9452054794520548,0.9210526315789473,0.8192771084337349,0.9371069182389937,0.7931034482758621,0.9051724137931034,0.9577464788732394,0.8922155688622755,0.8624999999999999,0.9130434782608695,0.8831168831168831,0.9141104294478527
10,5,STFT,beta,-,kNN,0.890625,0.9452054794520548,0.9210526315789473,0.8238993710691824,0.9096385542168675,0.7931034482758621,0.9051724137931034,0.9225352112676056,0.9041916167664671,0.8624999999999999,0.9130434782608695,0.8704318936877078,0.906906906906907
10,5,STFT,gamma,-,Random Forest,0.912109375,0.9294117647058824,0.9210526315789473,0.8701298701298701,0.9371069182389937,0.9080459770114943,0.9051724137931034,0.9436619718309859,0.8922155688622755,0.9186046511627908,0.9130434782608695,0.9054054054054054,0.9141104294478527
10,5,STFT,gamma,-,SVM,0.912109375,0.9294117647058824,0.9210526315789473,0.8701298701298701,0.9371069182389937,0.9080459770114943,0.9051724137931034,0.9436619718309859,0.8922155688622755,0.9186046511627908,0.9130434782608695,0.9054054054054054,0.9141104294478527
10,5,STFT,gamma,-,kNN,0.912109375,0.8924731182795699,0.9528301886792453,0.8701298701298701,0.9371069182389937,0.9540229885057471,0.8706896551724138,0.9436619718309859,0.8922155688622755,0.9222222222222222,0.9099099099099099,0.9054054054054054,0.9141104294478527
11,5,STFT,Delta,-,Random Forest,0.921875,0.8877551020408163,0.9516129032258065,0.9128440366972477,0.9477611940298507,0.9354838709677419,0.8676470588235294,0.943127962085308,0.9071428571428571,0.9109947643979057,0.9076923076923077,0.9277389277389279,0.927007299270073
11,5,STFT,Delta,-,SVM,0.412109375,0.0,0.0,0.412109375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5836791147994468,0.0
11,5,STFT,Delta,-,kNN,0.91015625,0.9032258064516129,1.0,0.910377358490566,0.8807947019867549,0.9032258064516129,0.8235294117647058,0.9146919431279621,0.95,0.9032258064516129,0.9032258064516129,0.9125295508274232,0.9140893470790377
11,5,STFT,theta,-,Random Forest,0.90625,0.8090909090909091,0.9516129032258065,0.9174757281553398,0.9477611940298507,0.956989247311828,0.8676470588235294,0.8957345971563981,0.9071428571428571,0.8768472906403941,0.9076923076923077,0.9064748201438849,0.927007299270073
11,5,STFT,theta,-,SVM,0.49609375,0.0,0.0,0.46875,0.6145833333333334,0.0,0.0,0.9241706161137441,0.42142857142857143,0.0,0.0,0.6220095693779905,0.5
11,5,STFT,theta,-,kNN,0.90234375,0.8877551020408163,0.7701149425287356,0.9619565217391305,0.916083916083916,0.9354838709677419,0.9852941176470589,0.8388625592417062,0.9357142857142857,0.9109947643979057,0.8645161290322582,0.8962025316455696,0.9257950530035335
11,5,STFT,alpha,-,Random Forest,0.90625,0.8090909090909091,0.9516129032258065,0.9174757281553398,0.9477611940298507,0.956989247311828,0.8676470588235294,0.8957345971563981,0.9071428571428571,0.8768472906403941,0.9076923076923077,0.9064748201438849,0.927007299270073
11,5,STFT,alpha,-,SVM,0.49609375,0.0,0.0,0.47794117647058826,0.5673076923076923,0.0,0.0,0.9241706161137441,0.42142857142857143,0.0,0.0,0.630048465266559,0.4836065573770491
11,5,STFT,alpha,-,kNN,0.921875,0.8877551020408163,0.9516129032258065,0.9128440366972477,0.9477611940298507,0.9354838709677419,0.8676470588235294,0.943127962085308,0.9071428571428571,0.9109947643979057,0.9076923076923077,0.9277389277389279,0.927007299270073
11,5,STFT,beta,-,Random Forest,0.921875,0.8877551020408163,0.9516129032258065,0.9128440366972477,0.9477611940298507,0.9354838709677419,0.8676470588235294,0.943127962085308,0.9071428571428571,0.9109947643979057,0.9076923076923077,0.9277389277389279,0.927007299270073
11,5,STFT,beta,-,SVM,0.90625,0.8090909090909091,0.9516129032258065,0.9174757281553398,0.9477611940298507,0.956989247311828,0.8676470588235294,0.8957345971563981,0.9071428571428571,0.8768472906403941,0.9076923076923077,0.9064748201438849,0.927007299270073
11,5,STFT,beta,-,kNN,0.892578125,0.819047619047619,0.8571428571428571,0.9187817258883249,0.9285714285714286,0.9247311827956989,0.8823529411764706,0.8578199052132701,0.9285714285714286,0.8686868686868686,0.8695652173913043,0.8872549019607844,0.9285714285714286
11,5,STFT,gamma,-,Random Forest,0.90625,0.8090909090909091,0.9516129032258065,0.9174757281553398,0.9477611940298507,0.956989247311828,0.8676470588235294,0.8957345971563981,0.9071428571428571,0.8768472906403941,0.9076923076923077,0.9064748201438849,0.927007299270073
11,5,STFT,gamma,-,SVM,0.921875,0.8877551020408163,0.9516129032258065,0.9128440366972477,0.9477611940298507,0.9354838709677419,0.8676470588235294,0.943127962085308,0.9071428571428571,0.9109947643979057,0.9076923076923077,0.9277389277389279,0.927007299270073
11,5,STFT,gamma,-,kNN,0.904296875,0.845360824742268,0.9516129032258065,0.8904109589041096,0.9477611940298507,0.8817204301075269,0.8676470588235294,0.9241706161137441,0.9071428571428571,0.8631578947368421,0.9076923076923077,0.9069767441860465,0.927007299270073
12,5,STFT,Delta,-,Random Forest,0.951171875,0.96,0.9219512195121952,0.9444444444444444,0.975609756097561,0.8571428571428571,0.9692307692307692,0.9444444444444444,0.9486166007905138,0.9056603773584904,0.9450000000000001,0.9444444444444444,0.9619238476953909
12,5,STFT,Delta,-,SVM,0.619140625,0.0,0.8783783783783784,0.0,0.5753424657534246,0.0,0.3333333333333333,0.0,0.9960474308300395,0.0,0.483271375464684,0.0,0.7293777134587555
12,5,STFT,Delta,-,kNN,0.951171875,0.96,0.9219512195121952,0.9444444444444444,0.975609756097561,0.8571428571428571,0.9692307692307692,0.9444444444444444,0.9486166007905138,0.9056603773584904,0.9450000000000001,0.9444444444444444,0.9619238476953909
12,5,STFT,theta,-,Random Forest,0.951171875,0.96,0.9219512195121952,0.9444444444444444,0.975609756097561,0.8571428571428571,0.9692307692307692,0.9444444444444444,0.9486166007905138,0.9056603773584904,0.9450000000000001,0.9444444444444444,0.9619238476953909
12,5,STFT,theta,-,SVM,0.57421875,0.0,0.6701030927835051,0.0,0.5518072289156627,0.0,0.3333333333333333,0.0,0.9051383399209486,0.0,0.44520547945205474,0.0,0.6856287425149701
12,5,STFT,theta,-,kNN,0.951171875,0.96,0.9219512195121952,0.9444444444444444,0.975609756097561,0.8571428571428571,0.9692307692307692,0.9444444444444444,0.9486166007905138,0.9056603773584904,0.9450000000000001,0.9444444444444444,0.9619238476953909
12,5,STFT,alpha,-,Random Forest,0.951171875,0.96,0.9219512195121952,0.9444444444444444,0.975609756097561,0.8571428571428571,0.9692307692307692,0.9444444444444444,0.9486166007905138,0.9056603773584904,0.9450000000000001,0.9444444444444444,0.9619238476953909
12,5,STFT,alpha,-,SVM,0.720703125,0.0,0.78125,0.7419354838709677,0.6884735202492211,0.0,0.6410256410256411,0.6388888888888888,0.8735177865612648,0.0,0.7042253521126761,0.6865671641791045,0.7700348432055749
12,5,STFT,alpha,-,kNN,0.951171875,0.96,0.9346733668341709,0.9444444444444444,0.9642857142857143,0.8571428571428571,0.9538461538461539,0.9444444444444444,0.9604743083003953,0.9056603773584904,0.9441624365482234,0.9444444444444444,0.9623762376237625
12,5,STFT,beta,-,Random Forest,0.951171875,0.96,0.9219512195121952,0.9444444444444444,0.975609756097561,0.8571428571428571,0.9692307692307692,0.9444444444444444,0.9486166007905138,0.9056603773584904,0.9450000000000001,0.9444444444444444,0.9619238476953909
12,5,STFT,beta,-,SVM,0.94921875,0.96,0.9387755102040817,0.9444444444444444,0.9568627450980393,0.8571428571428571,0.9435897435897436,0.9444444444444444,0.9644268774703557,0.9056603773584904,0.9411764705882353,0.9444444444444444,0.9606299212598426
12,5,STFT,beta,-,kNN,0.943359375,0.96,0.9082125603864735,0.9444444444444444,0.9713114754098361,0.8571428571428571,0.9641025641025641,0.9444444444444444,0.9367588932806324,0.9056603773584904,0.9353233830845771,0.9444444444444444,0.9537223340040241
12,5,STFT,gamma,-,Random Forest,0.951171875,0.96,0.9219512195121952,0.9444444444444444,0.975609756097561,0.8571428571428571,0.9692307692307692,0.9444444444444444,0.9486166007905138,0.9056603773584904,0.9450000000000001,0.9444444444444444,0.9619238476953909
12,5,STFT,gamma,-,SVM,0.951171875,0.96,0.9219512195121952,0.9444444444444444,0.975609756097561,0.8571428571428571,0.9692307692307692,0.9444444444444444,0.9486166007905138,0.9056603773584904,0.9450000000000001,0.9444444444444444,0.9619238476953909
12,5,STFT,gamma,-,kNN,0.951171875,0.96,0.9219512195121952,0.9444444444444444,0.975609756097561,0.8571428571428571,0.9692307692307692,0.9444444444444444,0.9486166007905138,0.9056603773584904,0.9450000000000001,0.9444444444444444,0.9619238476953909
13,5,STFT,Delta,-,Random Forest,0.93359375,1.0,0.9707112970711297,0.8421052631578947,0.9108910891089109,0.8235294117647058,0.9469387755102041,0.9056603773584906,0.934010152284264,0.9032258064516129,0.9586776859504132,0.8727272727272727,0.9223057644110276
13,5,STFT,Delta,-,SVM,0.529296875,0.0,0.504149377593361,0.0,0.9333333333333333,0.0,0.9918367346938776,0.0,0.14213197969543148,0.0,0.6685006877579093,0.0,0.24669603524229078
13,5,STFT,Delta,-,kNN,0.908203125,0.6153846153846154,0.9779735682819384,0.8695652173913043,0.8779342723004695,0.9411764705882353,0.9061224489795918,0.7547169811320755,0.949238578680203,0.744186046511628,0.940677966101695,0.8080808080808081,0.9121951219512194
13,5,STFT,theta,-,Random Forest,0.93359375,1.0,0.9707112970711297,0.8421052631578947,0.9108910891089109,0.8235294117647058,0.9469387755102041,0.9056603773584906,0.934010152284264,0.9032258064516129,0.9586776859504132,0.8727272727272727,0.9223057644110276
13,5,STFT,theta,-,SVM,0.5390625,0.0,0.5157894736842106,0.0,0.8378378378378378,0.0,1.0,0.0,0.15736040609137056,0.0,0.6805555555555556,0.0,0.26495726495726496
13,5,STFT,theta,-,kNN,0.896484375,0.6153846153846154,0.9531914893617022,0.8076923076923077,0.8894472361809045,0.9411764705882353,0.9142857142857143,0.7924528301886793,0.8984771573604061,0.744186046511628,0.9333333333333333,0.7999999999999999,0.893939393939394
13,5,STFT,alpha,-,Random Forest,0.93359375,1.0,0.9707112970711297,0.8421052631578947,0.9108910891089109,0.8235294117647058,0.9469387755102041,0.9056603773584906,0.934010152284264,0.9032258064516129,0.9586776859504132,0.8727272727272727,0.9223057644110276
13,5,STFT,alpha,-,SVM,0.611328125,0.0,0.583547557840617,0.0,0.6991869918699187,0.0,0.926530612244898,0.0,0.4365482233502538,0.0,0.7160883280757097,0.0,0.5375
13,5,STFT,alpha,-,kNN,0.908203125,0.6153846153846154,0.9779735682819384,0.8695652173913043,0.8779342723004695,0.9411764705882353,0.9061224489795918,0.7547169811320755,0.949238578680203,0.744186046511628,0.940677966101695,0.8080808080808081,0.9121951219512194
13,5,STFT,beta,-,Random Forest,0.93359375,1.0,0.9707112970711297,0.8421052631578947,0.9108910891089109,0.8235294117647058,0.9469387755102041,0.9056603773584906,0.934010152284264,0.9032258064516129,0.9586776859504132,0.8727272727272727,0.9223057644110276
13,5,STFT,beta,-,SVM,0.93359375,1.0,0.9707112970711297,0.8421052631578947,0.9108910891089109,0.8235294117647058,0.9469387755102041,0.9056603773584906,0.934010152284264,0.9032258064516129,0.9586776859504132,0.8727272727272727,0.9223057644110276
13,5,STFT,beta,-,kNN,0.9296875,1.0,0.9707112970711297,0.7936507936507936,0.9183673469387755,0.8235294117647058,0.9469387755102041,0.9433962264150944,0.9137055837563451,0.9032258064516129,0.9586776859504132,0.8620689655172413,0.916030534351145
13,5,STFT,gamma,-,Random Forest,0.93359375,1.0,0.9707112970711297,0.8421052631578947,0.9108910891089109,0.8235294117647058,0.9469387755102041,0.9056603773584906,0.934010152284264,0.9032258064516129,0.9586776859504132,0.8727272727272727,0.9223057644110276
13,5,STFT,gamma,-,SVM,0.908203125,1.0,0.9196787148594378,0.8695652173913043,0.896551724137931,0.8235294117647058,0.9346938775510204,0.7547169811320755,0.9238578680203046,0.9032258064516129,0.9271255060728745,0.8080808080808081,0.91
13,5,STFT,gamma,-,kNN,0.916015625,0.6153846153846154,0.9779735682819384,0.8653846153846154,0.8985507246376812,0.9411764705882353,0.9061224489795918,0.8490566037735849,0.9441624365482234,0.744186046511628,0.940677966101695,0.8571428571428571,0.9207920792079208
14,5,STFT,Delta,-,Random Forest,0.931640625,0.8857142857142857,0.8862559241706162,0.9690721649484536,1.0,0.7848101265822784,0.9946808510638298,0.9306930693069307,0.9305555555555556,0.8322147651006712,0.93734335839599,0.9494949494949495,0.9640287769784173
14,5,STFT,Delta,-,SVM,0.53515625,0.3888888888888889,0.7009803921568627,0.0,0.42758620689655175,0.08860759493670886,0.7606382978723404,0.0,0.8611111111111112,0.14432989690721648,0.7295918367346939,0.0,0.5714285714285715
14,5,STFT,Delta,-,kNN,0.935546875,0.868421052631579,0.9476439790575916,0.8828828828828829,1.0,0.8354430379746836,0.9627659574468085,0.9702970297029703,0.9305555555555556,0.8516129032258065,0.9551451187335092,0.9245283018867925,0.9640287769784173
14,5,STFT,theta,-,Random Forest,0.931640625,0.8857142857142857,0.8862559241706162,0.9690721649484536,1.0,0.7848101265822784,0.9946808510638298,0.9306930693069307,0.9305555555555556,0.8322147651006712,0.93734335839599,0.9494949494949495,0.9640287769784173
14,5,STFT,theta,-,SVM,0.5234375,0.0,0.6238095238095238,0.36363636363636365,0.4689922480620155,0.0,0.6968085106382979,0.15841584158415842,0.8402777777777778,0.0,0.6582914572864322,0.2206896551724138,0.6019900497512438
14,5,STFT,theta,-,kNN,0.947265625,0.8780487804878049,0.9296482412060302,0.9690721649484536,1.0,0.9113924050632911,0.9840425531914894,0.9306930693069307,0.9305555555555556,0.8944099378881988,0.9560723514211886,0.9494949494949495,0.9640287769784173
14,5,STFT,alpha,-,Random Forest,0.947265625,0.8780487804878049,0.9296482412060302,0.9690721649484536,1.0,0.9113924050632911,0.9840425531914894,0.9306930693069307,0.9305555555555556,0.8944099378881988,0.9560723514211886,0.9494949494949495,0.9640287769784173
14,5,STFT,alpha,-,SVM,0.61328125,0.0,0.6159695817490495,0.6862745098039216,0.5909090909090909,0.0,0.8617021276595744,0.3465346534653465,0.8125,0.0,0.7184035476718404,0.4605263157894736,0.6842105263157896
14,5,STFT,alpha,-,kNN,0.931640625,0.8857142857142857,0.8862559241706162,0.9690721649484536,1.0,0.7848101265822784,0.9946808510638298,0.9306930693069307,0.9305555555555556,0.8322147651006712,0.93734335839599,0.9494949494949495,0.9640287769784173
14,5,STFT,beta,-,Random Forest,0.935546875,0.9117647058823529,0.9296482412060302,0.8828828828828829,1.0,0.7848101265822784,0.9840425531914894,0.9702970297029703,0.9305555555555556,0.8435374149659863,0.9560723514211886,0.9245283018867925,0.9640287769784173
14,5,STFT,beta,-,SVM,0.947265625,0.8780487804878049,0.9296482412060302,0.9690721649484536,1.0,0.9113924050632911,0.9840425531914894,0.9306930693069307,0.9305555555555556,0.8944099378881988,0.9560723514211886,0.9494949494949495,0.9640287769784173
14,5,STFT,beta,-,kNN,0.90625,0.9361702127659575,0.8545454545454545,0.8828828828828829,1.0,0.5569620253164557,1.0,0.9702970297029703,0.9305555555555556,0.6984126984126984,0.9215686274509803,0.9245283018867925,0.9640287769784173
14,5,STFT,gamma,-,Random Forest,0.931640625,0.8857142857142857,0.8862559241706162,0.9690721649484536,1.0,0.7848101265822784,0.9946808510638298,0.9306930693069307,0.9305555555555556,0.8322147651006712,0.93734335839599,0.9494949494949495,0.9640287769784173
14,5,STFT,gamma,-,SVM,0.931640625,0.8857142857142857,0.8862559241706162,0.9690721649484536,1.0,0.7848101265822784,0.9946808510638298,0.9306930693069307,0.9305555555555556,0.8322147651006712,0.93734335839599,0.9494949494949495,0.9640287769784173
14,5,STFT,gamma,-,kNN,0.935546875,0.9117647058823529,0.9296482412060302,0.8828828828828829,1.0,0.7848101265822784,0.9840425531914894,0.9702970297029703,0.9305555555555556,0.8435374149659863,0.9560723514211886,0.9245283018867925,0.9640287769784173
15,5,STFT,Delta,-,Random Forest,0.9375,0.891566265060241,0.9936305732484076,1.0,0.8394160583941606,1.0,0.9397590361445783,0.8598726114649682,1.0,0.9426751592356688,0.9659442724458205,0.9246575342465754,0.9126984126984127
15,5,STFT,Delta,-,SVM,0.326171875,0.0,1.0,0.31274900398406374,1.0,0.0,0.04216867469879518,1.0,0.02608695652173913,0.0,0.08092485549132947,0.4764795144157815,0.05084745762711864
15,5,STFT,Delta,-,kNN,0.931640625,0.891566265060241,0.9936305732484076,0.9647887323943662,0.8461538461538461,1.0,0.9397590361445783,0.8726114649681529,0.9565217391304348,0.9426751592356688,0.9659442724458205,0.9163879598662208,0.8979591836734695
15,5,STFT,theta,-,Random Forest,0.9375,0.891566265060241,0.9936305732484076,1.0,0.8394160583941606,1.0,0.9397590361445783,0.8598726114649682,1.0,0.9426751592356688,0.9659442724458205,0.9246575342465754,0.9126984126984127
15,5,STFT,theta,-,SVM,0.32421875,0.0,1.0,0.2785714285714286,0.36,0.0,0.04216867469879518,0.4968152866242038,0.7043478260869566,0.0,0.08092485549132947,0.3569794050343249,0.4764705882352941
15,5,STFT,theta,-,kNN,0.921875,0.9102564102564102,0.9936305732484076,0.89937106918239,0.864406779661017,0.9594594594594594,0.9397590361445783,0.910828025477707,0.8869565217391304,0.9342105263157894,0.9659442724458205,0.9050632911392406,0.8755364806866952
